sample_id,building_id,record_index,role,official_source_split,event,orthomosaic,label,class_id,in_fixed_train_30pct,in_fixed_evaluation_30pct,polygon_min_x,polygon_min_y,polygon_max_x,polygon_max_y,orthomosaic_group,flight_group,sequence_group,exact_duplicate_group,perceptual_duplicate_group,exact_hash_sha256,phash64,polygon_alpha_invalid_fraction,selection_rank_within_orthomosaic_class,eligible_count_within_orthomosaic_class,selected_count_within_orthomosaic_class
bf8bec1cbb6bd013e50d62f7788ff3c0,9d0dab61481e411d9d2e4b94c4f4e757,120,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,minor damage,1,False,True,18800,17269,19290,17855,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0423,phash_group_0423,44301caca391e51d13c17b1c282cfed93b20e038cf758b993596900974ec6796,c1602527b5b4b5f6,0.0,33,203,61
bfc4cdb19835be3c7baa802130243f6d,eba31034049c4340bd8e517e3748bf8e,300,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,minor damage,1,False,True,57219,6517,57994,7174,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0424,phash_group_0424,7b693c1e8699e8eb5d6a488b3fdcedeb7f9416f0649f7f22bb1f24d6398f42a2,d9fb73e1071e1c80,0.0,2,100,30
c0f24e6060a457dc918732fa7cd622bb,c5f6b87407f54a679b85179ce8f9fced,558,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,minor damage,1,False,True,51979,40119,52336,40789,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0425,phash_group_0425,a073f712a60340450dd0cc893efc90a114541b07a6b13028e88f164d61a53226,93986f96619e618d,0.0,19,203,61
c113df631cec53fa5eaef8c9b3bca19a,46507901620c44319c55e82512a9a5f3,326,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,39052,36126,39790,36859,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0426,phash_group_0426,1f2df9dc73f642d4fff0653e6b04369e6d9e4846b74a15ee5fa2381466f2e4e7,9e3978f0e1f22742,0.0,9,359,108
c18b0572b08b63c42226f98744e869d8,89e97f413f6b4df0b85f397781da9d57,458,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,48270,34166,48921,34800,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0427,phash_group_0427,c9d3dc577ee2cdb9b18b07e60aaf954e4071ca143273be92f93082d05cdab92e,8749589736b709e9,0.0,32,359,108
c19f9e4a9c386164e827b2b161136b27,b4d6b6267a5a49278ea16561a9d0f3f1,401,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,44390,36050,44869,36794,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0428,phash_group_0428,c52814f6d64c0a32b57498e0c625c6e64d25a93765899dce41e858c6db61d205,926cc7617b648cd3,0.0,28,359,108
c1ce51436f48d5dc58d700aabbea6660,0c18af7d71e04e288cb332ec87c9853c,592,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,53974,44374,54507,44510,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0429,phash_group_0429,e3f2e0b63529d9069ba18f9609adabe504ddb176512e122f8a52ac0534510a95,c5973a78c5971a68,0.0,50,359,108
c2455b13c40ebc59812f99d70d3e9f54,5fa3b5530b2441fb9e33bf197be5586b,764,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,10308,5108,11037,5787,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0430,phash_group_0430,439fe95ff817828a16c07b9c697f07af172625639963cd6821cc29c86893afd1,db847b5a24a95e85,0.0,39,359,108
c2b437b65e44bc4b4bda3ae5c17f3413,b1bec4f0a7104b6597d750b3a86f70e8,65,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,12854,10860,13074,11070,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0431,phash_group_0431,0bc4547b08919d64f07e9eff75c8137eeeab8ee9c02df77ec26b5658c82bf12f,d0005efd697a39c9,0.0,,,
c3470281d2b95310408154989844a3c5,e82c1ef3ed0a45c29eb1f5b11d38a3e4,248,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,True,False,23741,18462,24133,18771,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0432,phash_group_0432,986fe91f66f7f94de5384cdb2d83d052ef95c89b639965568b7123f79b480720,d1973a684d0a1d3f,0.0,,,
c3511c5bc3716d98b078b61c8c5e7286,24e34b4035fd458f998b1335c9855e7e,570,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,destroyed,3,False,True,51780,53000,52395,53606,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0433,phash_group_0433,3b79148001e2183008e483edf5d833e9561314069ec2c95a1cba0fadbf7f0c75,f1b085432b4d27be,0.0,24,148,44
c498d8ca2a6218353a3fdc401a429ba6,d899f9cc6c9449158b156cb3bc748e36,501,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,minor damage,1,False,True,49094,39899,49633,40435,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0434,phash_group_0434,9be7a66134a824535ffb25e36358dd813c1a54921ec3c348aa5a61510b79923d,b69c7a3f02b2a3b0,0.0,22,203,61
c50bf17572c485a23a4a9ba62759825c,2823fddea3cc493a9fa7c5b00ecd18cc,529,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,10958,11504,11265,11925,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0435,phash_group_0435,f53738965ca34da10fbf5ec14b6dca16d5f4b8f3db399fd98aaadd29ae763586,91276f6c3b7234b0,0.0,,,
c55d679c6dcad6837e10cf60acfb2ada,06b093dd0be2495a9af035a21f0d234d,261,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,34058,25609,34864,26436,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0436,phash_group_0436,f66e887460960fa8d7be7cc05224b227c6d256ca4adb6523aa31d210ce4f1af8,e17ae1603707b1f4,0.0,60,359,108
c5607ac4b40084e460be59408ce15b00,e86f137099fc493f8b937c7c2684daca,416,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,46601,34200,46926,34896,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0437,phash_group_0437,1e8059cc1204f25d53e67bffd5487ee1790fff0a8ade7598e96c24398567fc4e,9a3c6998c79a6571,0.0,1,359,108
c6ac3baaa36fb58992e1c9af1518bb40,723ede38d80c43d0b31547fd0c6ae911,301,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,major damage,2,False,True,56766,8438,57413,9334,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0438,phash_group_0438,b7699aafdd0f7a610eb370d81979be6cb538cbfc998d631a68050957f8d28851,c1c8613737e6c696,0.0,30,116,35
c6ff1468546e7a719bba332534f71ff0,6e7b56d42a444e9a99b15a52277399fd,371,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,28031,20467,28489,20827,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0439,phash_group_0439,656f1d4515ebadba37ea01cca8a7823b0691cb7adbd13eb555d68dac6b87a292,c13162ea1f0f1f3c,0.0,,,
c8661e08d23dbd3a588b54d4928c3b4d,746828ae59064094a88bc4c15e1f6ebf,544,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,True,False,10326,11217,10743,11662,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0440,phash_group_0440,2f9aa15757f717df01eee45cb13466449563f54b32da55fbcc121d9ea5034a4a,853d1f21783f3067,0.0,,,
c8bee6d7a9d978f1912da29c286f988e,285a5601c4ef4a7ba53402740f436669,39,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,no damage,0,False,True,24477,40274,25561,41276,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0441,phash_group_0441,d20ae30bb41ff4c00d6be0351ae98a1bfa671720a19eed3f055adc78b40c8d28,c64362b707d239bc,0.0,1,57,17
c9255f11fb935821a799f2ef41b9910b,3866ab386728447b993e98c84b0e6cc3,60,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,minor damage,1,False,True,25839,46731,26590,47459,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0442,phash_group_0442,d315161a1ae0af947bcb64c6429ae3248e165bee9e5a427ae27b1110a00cedfa,87c46f0e65bc7e02,0.0,10,100,30
c965c5e7156d1067e0caed0cb464a5c4,ee8dfefb04f743f98d6cbcc1d2c4f53e,145,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,21508,12518,21897,12702,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0443,phash_group_0443,707770bfbf59554e73ae0a6ac3295bcdcfee92260f38ced3a8316387683450e7,d50a2af5d5cca42b,0.0,,,
c9da18317e9703305f013d365ba54be0,778378a729f544159bc87532d314a270,146,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,19319,10805,19880,11359,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0444,phash_group_0444,df67ec69117e5653c946da1c2cf2246cdc9182e070869a7d810b3602e626e421,91336bf1f1c3064e,0.0,,,
ca072fe55bf284c1ba68e8ef707ded5a,6856b755d34b42209e500564514cf590,577,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,54387,32853,55363,33660,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0445,phash_group_0445,63c6a0bae719d7d616273de25ba952960c65e69962534666e6649b5a5f3228b2,85bf2e4853d12d4b,0.0,102,359,108
cab2c38be39712fbd523466a56cccb5a,baabc66a800d4f04ab41aeda7dbd3eb4,108,train,Train,Hurricane Ida,20210901-Cocodrie-1.geo.tif,no damage,0,True,False,12637,28228,13257,28732,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0446,phash_group_0446,661da6939ed02fcb33b8b5dfceae1346194fa4dd34818f1f78dd6347a71753da,d4e42a0a6f3f1a65,0.0,,,
cb8ae23c8ac042019ae5a1552bee644c,64dcbd16de69483697a2a13f32f4d202,295,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,25908,13669,26386,14040,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0447,phash_group_0447,51de18a7379d6bef48e47c6a073b5bb667c43de8869391fac7b997feaf4ba634,a24563ea1d351db9,0.0,,,
cbb6836e817de202703c4d0ffc2e0994,a02b0ee20b3c4c86b66b8b1bda5beb98,119,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,19008,16929,19539,17447,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0448,phash_group_0448,c0f9a141c7350f4750e245259ac67edf5e39a9e00ebf2872f0072f3d0c51306b,9f5e780a63b90ea1,0.0,58,359,108
cbced89ff84aaf8e879905aed91b53a7,c633753ac70442f4a9306be58beddd36,486,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,destroyed,3,False,True,48501,47698,49041,48233,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0449,phash_group_0449,516de86f04beca83f5dfb26f450ca80cdbf5ec12ef14fc8db887336fdfa7cf58,ca3485c6a5d929f5,0.0,34,148,44
cc41a464f6e830b08e398a4f3908b480,527238d58c1443f3ac6f58f50784766d,713,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,63657,41108,64470,41822,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0450,phash_group_0450,93f4249eeb94d3c059d4c0f78984ec985a55505f374767e5806b5431df2101ee,954f7e9d603007f2,0.0,8,359,108
cdd281cd488bb767b39bb9b72c584e0b,8dc29b261a4746dd89637cb48763fc37,414,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,4864,4317,5531,4843,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0451,phash_group_0451,1a636c83bf2949ed43be0f316faa9841c497e4f633a72f50d01b92214e294ab3,90327c0f23cc5bfc,0.0,,,
ce25aeb888e64f90ea1b8948f23bc578,21f83968b7e844f1837467e54aa1242b,676,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,7011,6262,7590,6825,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0452,phash_group_0452,98554c5e78912c9d2eff4b4a6c0e24e84403753e4327007e690b937e6bd003e7,b4ca5957649e13ac,0.0,78,359,108
cf620d19b8bd6dde45eb0bef44613423,3afa4c76aa1f48ceb59432c3a395323f,534,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,True,False,10687,18953,10791,19135,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0453,phash_group_0453,b7036ef61bd0b189987cd9c0ecab18c13b981cd3c7d58b595ddb01d0f6782cdd,dae69932cd9834c9,0.0,,,
cf845d1568ebf226fc7ca2ef4f1292af,e7d1da03a1ca4da7993a27dbc2a76841,26,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,True,False,13239,22447,13771,22653,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0454,phash_group_0454,67f4cc2a5857f2b0bcaad634d4dc6af0ec0c54cce57afcad371767c68f2547e7,c62405c9f336cced,0.0,,,
cfa57e49116f964f62c40fcdd385edf4,b713745210194ca6ab55e40fdf38c2b8,371,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,minor damage,1,False,True,41349,36309,41932,36805,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0455,phash_group_0455,e6f48c2f2e5c1b3b1dd192be750cd93d8508a05f385b54c89b71fe1fd8ce14c8,97ae70116cf35e48,0.0,46,203,61
cfe1d0ef2d064cbd662291691fc63b57,dc74e1517cd14be280348b8fbb810343,67,train,Train,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,True,False,18674,5488,19136,5817,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0456,phash_group_0456,9d01501d8a266dea9bacf8444765daf7e01547844921675a8785e21ae896eb33,d4ab2b16174a6ba5,0.0,,,
d00f88828ab4233f7bc20600649ac610,2f9014647cdb436d81ecb69c0cbf3512,136,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,18778,10338,19415,10893,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0457,phash_group_0457,bc5aa189f19f664506f2a40fc0dd9532d44350973e52450b52e415b6e163c365,9cce7c1f60741372,0.0,6,359,108
d09288c356f259e8f27e8d034a794023,e565436ba1954477b6b32dd8253c392a,28,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,12422,22961,12593,23322,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0458,phash_group_0458,386f523fdf3008a33507eedeac60a2beb612888c80304e54e30dd839a2bcaad3,db74343634363476,0.0,,,
d18f9ba1b6686deb69bc719299a6f997,4f3dc9c3130f4aa78e7e464b18ead751,204,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,23757,13403,24175,13704,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0459,phash_group_0459,59264c2228ac850a349ffdb0a762dd7dfca7bd2fd037851f8e8bae95a9bbf004,941f6ae855441f3d,0.0,,,
d1d89c8332dcd2e62d566513bed87abc,d98738d6f149448ea7056e31794009f1,158,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,no damage,0,False,True,37774,32564,38449,33219,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0460,phash_group_0460,6a3c3f7657ea07007bb0beca3d5a10aaa9161cac67f3501b78763cfd1d51f87d,c3e1359512d93d95,0.0,5,57,17
d26bb61c2d28b1656e51ace4ec909040,950dd639a4f0483ab082de3f6af06c4c,205,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,destroyed,3,False,True,47307,14171,47725,14579,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0461,phash_group_0461,f0574a69e63368c0cce46320d3ad64b85a9c1a4941a03f45e5ae7c34b236b484,dd8239865d835f16,0.0,19,69,21
d272c7d226416104692dc15073ae4331,7335cda54a4b4764a2c87229d3ee738c,315,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,minor damage,1,False,True,7501,56715,8314,57195,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0462,phash_group_0462,829ad4242bbaa3cf1a6c7c874cef4ab72bfb72eb67a5c839732e6b5c0a9537f3,909d2f72512ab2dd,0.0,20,100,30
d27a982b6f7c322c8625df5caf980f12,2ae4fc531787423185b30692b58c1409,329,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,38791,38264,39329,38885,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0463,phash_group_0463,47d76db6412ed35724b5b142b1cd15bda4693e1283d9b933e50c33393f586450,949d7ac0c6679ce4,0.0,65,359,108
d29f3d412fbd6784fc8661b490e24af9,deee1f1cca954ef0b0831653a4b2f2a1,686,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,59620,43221,60018,43638,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0464,phash_group_0464,828b5e57dedda206f3e744b8d2f503a54892ceffd0ffae808d189e9422c069c7,81e649867b837b93,0.0,66,359,108
d3d91037251a2deb00cfee93f947e62a,c7d76e28d71342eb85b1fb0019ad5828,210,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,major damage,2,False,True,47066,16001,47664,16584,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0465,phash_group_0465,1de8ca9f8b89969990b46c5c85439012db84900de412bae3b753d8cdfff8e135,c2c3370f537a7c21,0.0,7,116,35
d41570fd769ed3bfdc691844893280d5,1b5a2a71968d4edcbd845e8fe581d37f,406,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,minor damage,1,False,True,43356,40603,44013,41262,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0466,phash_group_0466,bb1d6b4f11cd0d0cfb21823234f7e95901e39275beba5b00573cb1b85a2d3e2d,f334c043b56ed60d,0.0,15,203,61
d46f919565c660e87248607d518e41a2,f1292a9a5c71402491f32cd4f4478aeb,640,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,destroyed,3,False,True,6635,13987,7322,14651,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0467,phash_group_0467,4e0464b9689ad1dfd2e67d89b3f735580d3c1365cc8e06ab98c2f7e186e363cf,8af0ad7855a9780f,0.0,38,148,44
d4e121241e236b9afa3ae9497541e417,34362b6a9ce048a28ec9dd3df20107d0,646,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,major damage,2,False,True,7216,7822,7882,8368,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0468,phash_group_0468,3615b8984be8e6bf79ee54e4c92fb9c54843ba5cf60e470547671281486dceb9,93b272626a4f2dcc,0.0,6,51,15
d5cf27143e89860a6bb3400d8f311bc8,3e5fc1c3f3bb49969ebbec62b4ed16a0,206,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,no damage,0,False,True,47004,14860,47433,15291,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0469,phash_group_0469,ccc8a1554c69ad341ec225e3fcbe50d4a9e2404a0ef7a7130ce554d8147f4c28,cadb6e6bacb48112,0.0,6,57,17
d64ec5b410a07dbe66d49a23feaf0ae4,7e6c0edbb2474997bf70b1d1e85250d7,95,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,15421,10436,16144,11916,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0470,phash_group_0470,b1e68a0aab6adec80df2a1daab3a19d8a3ca032117551b977a3b49f439e7c29f,9265c63ce3b2c3c3,0.0,,,
